,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
213,438.0,4220.0,951,78,2,1453809779,0.000565038,0.0074911,0.187794,0.893618,0.00141397,0.015081,0.87088,0.0754962,0.00185302,0.00113301,0.359917,2.79603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,142.0,2568.0,316,77,7,1453880298,0.00238756,0.991847,0.00198355,0.0165999,0.000644813,0.0458284,0.0930482,0.00684491,0.0280694,0.0147617,0.435433,3.77341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,127684.0,24532.0,3649,77,2,1453836066,0.000792854,0.518887,0.000661785,0.88334,0.000875172,0.00342017,0.389846,0.0939858,0.00402907,0.00321487,0.165291,2.73887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,7501.0,10357.0,3111,77,1,1453834622,0.553419,0.170032,0.115188,0.00413831,0.0097635,0.992609,0.312642,0.068747,0.289975,0.105221,0.935512,2.90009,0.001160744,0.009253387,0.00100331,0.003749358,0.000813442,0.805305,0.177466914,0.001247855
217,122.0,581.0,80,102,4,1453827611,0.0664412,0.979985,0.00627454,0.000878153,0.0016181,0.942357,0.0364507,0.00487144,0.286899,0.0102337,0.902596,2.94462,0.015202073,0.04308879,0.003963255,0.000273797,0.001501013,0.8907169,0.04373079,0.001523385
218,3658.0,3129.0,1500,77,4,1453756426,0.00208026,0.0299199,0.0124555,0.924103,0.0139164,0.0173018,0.992529,0.504558,0.00777589,0.00709168,0.30995,1.98941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,76.0,4365.0,792,77,2,1453756043,0.0189966,0.847933,0.0858713,0.0264331,0.0499502,0.567335,0.380961,0.126291,0.296428,0.150305,2.02409,6.31565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,162.0,1047.0,513,76,0,1453842400,0.000603031,0.928541,0.00243689,0.0838031,0.000762047,0.0452107,0.0597007,0.0129222,0.0100193,0.00165443,0.322668,3.09666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,7.0,511.0,55,76,3,1453785455,0.00102551,0.907609,0.0590522,0.0251601,0.000384364,0.660717,0.761494,0.0724952,0.058888,0.0157456,0.907644,6.24568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,6024.0,5779.0,6322,76,0,1453759321,0.00458265,0.119633,0.0134388,0.896196,0.0133436,0.011759,0.648048,0.266541,0.00677071,0.0465777,0.62388,2.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,429.0,34123.0,473,754,4,1453829373,0.00117194,0.164069,0.437243,0.0440697,0.00886385,0.307711,0.983599,0.557251,0.0154556,0.00557195,0.602275,3.12589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
