,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
24284,3006.0,5851.0,3622,7,0,1453882485,0.000435594,0.0027566,0.00348944,0.980093,0.0301303,0.00159377,0.994015,0.182701,0.00126219,0.00390634,0.105719,1.37605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24285,3006.0,5851.0,3622,7,0,1453882485,0.000435594,0.0027566,0.00348944,0.980093,0.0301303,0.00159377,0.994015,0.182701,0.00126219,0.00390634,0.105719,1.37605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24286,513.0,309270.0,5694,7,0,1453882347,0.000293336,0.480443,0.0115582,0.498557,0.0011184,0.0150132,0.702336,0.0699625,0.00576171,0.00540587,0.270971,3.52844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24287,72.0,64.0,477,7,0,1453882177,0.893615,0.246182,0.0260529,0.00669297,0.0550255,0.964658,0.132961,0.0369161,0.434592,0.0392807,1.86168,1.99831,0.000513111,0.000750839,4.75e-05,0.001470508,0.000757633,0.96156013,0.02726051,0.007639812
24288,1128.0,4710.0,1000,7,0,1453881796,0.00178882,0.0132153,0.00592366,0.946745,0.0455971,0.00413159,0.992125,0.541851,0.00359394,0.0114226,0.209917,1.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24289,1128.0,4710.0,1000,7,0,1453881796,0.00178882,0.0132153,0.00592366,0.946745,0.0455971,0.00413159,0.992125,0.541851,0.00359394,0.0114226,0.209917,1.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24290,5507.0,13848.0,6468,7,0,1453881583,8.81e-05,0.00195638,0.00131027,0.826896,0.56829,0.000445396,0.99907,0.0307594,0.000700773,0.0111863,0.102349,0.855819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24291,5507.0,13848.0,6468,7,0,1453881542,6.67e-05,0.0011191,0.00221027,0.995141,0.0206682,0.000274882,0.99909,0.156517,0.000378329,0.0179048,0.070879,0.824694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24292,208.0,695.0,952,69,20,1453882262,0.00918463,0.4387,0.0140513,0.103789,0.0755234,0.152142,0.362761,0.125484,0.0358209,0.0755024,0.70535,2.60509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24293,739.0,1225.0,1170,69,10,1453881771,0.0029707,0.026559,0.0225261,0.840664,0.0820573,0.0134391,0.429102,0.232054,0.00766353,0.272678,0.53644,2.09573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
