,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
14295,140.0,309.0,144,14,1,1453325193,0.247909,0.710551,0.010411,0.00553601,0.0187841,0.79754,0.0803676,0.0249504,0.150265,0.05907,1.00213,2.72748,0.000137947,0.00462154,7.69e-05,0.000701663,0.8132736,0.1773833,0.002104222,0.001700794
14296,7501.0,15533.0,15265,14,2,1453321442,0.00134609,0.0245941,0.00528975,0.953021,0.0252325,0.00313888,0.289346,0.0615195,0.00282696,0.00466735,0.288273,3.01553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14297,293.0,12757.0,567,139,0,1453761701,0.0197972,0.92456,0.00945842,0.000795016,0.00847462,0.987714,0.0362666,0.00347078,0.589046,0.0414722,1.81856,6.27646,3.55e-05,0.0159,1.28e-05,2.42e-07,0.882,0.102,9.5e-05,6.57e-06
14298,1391.0,10078.0,1808,135,2,1453503397,0.565979,0.517158,0.0309247,0.00358648,0.0650814,0.98668,0.381593,0.0574431,0.663337,0.0511952,1.78566,3.90624,0.000201,0.000412,2.86e-05,2.01e-05,0.469,0.53,0.000152,0.00018
14299,2713.0,5120.0,1825,13,3,1453726154,0.00224118,0.106395,0.872609,0.0267575,0.0122614,0.498731,0.0411958,0.0345982,0.0240499,0.0130773,1.38717,4.31834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14300,7501.0,15533.0,15265,13,2,1453720321,0.00174627,0.113696,0.0128459,0.901947,0.00273175,0.0220074,0.190209,0.0223512,0.00756749,0.0428172,0.429506,3.11503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14301,5151.0,5954.0,6893,13,0,1453709824,0.000438202,0.0101116,0.0175244,0.998403,0.000359252,0.00135051,0.457812,0.0711103,0.00145172,0.00198522,0.277469,4.23831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,5451.0,23014.0,15248,13,0,1453655408,3.27e-05,0.00562085,0.00248228,0.99933,0.000160874,0.000880281,0.999714,0.0740942,0.000591254,0.000169438,0.0664242,2.4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14303,5451.0,23014.0,15248,13,0,1453499410,0.00053848,0.0196255,0.00609531,0.971635,0.0119977,0.00207112,0.984493,0.484598,0.00148884,0.00124826,0.206175,1.64803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14304,5451.0,23014.0,15248,13,0,1453491928,0.000368338,0.0198542,0.0350543,0.967414,0.00110905,0.0165166,0.95431,0.166803,0.00200161,0.00173223,0.293141,3.49112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14305,411.0,363.0,180,13,1,1453469438,0.0504244,0.786252,0.1113,0.00219317,0.0205439,0.994319,0.852694,0.208201,0.710834,0.0673163,2.05688,5.47749,1.73e-05,0.00394,0.00078,3.37e-09,0.994,0.00138,4.33e-06,3.37e-06
14306,5451.0,23014.0,15248,13,0,1453414364,0.00795166,0.184448,0.82726,0.0269394,0.0568881,0.803391,0.863029,0.474559,0.0670508,0.133974,1.35654,3.67394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14307,5451.0,23014.0,15248,13,0,1453381503,0.000502565,0.00248102,0.00821409,0.994049,0.00962844,0.00138738,0.75526,0.0781098,0.000951349,0.00811733,0.201505,3.94704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14308,5451.0,23014.0,15248,13,0,1453323781,0.000235191,0.0105207,0.0314998,0.995344,0.000477108,0.00539497,0.962785,0.254842,0.00174083,0.00151141,0.268848,4.05533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14309,5451.0,23014.0,15248,13,2,1453317567,0.00172503,0.0168082,0.0309156,0.845481,0.081036,0.0120969,0.990045,0.361837,0.00928167,0.00653754,0.438279,2.20761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14310,5451.0,23014.0,15248,13,0,1453315271,0.000588861,0.127232,0.00372878,0.95368,0.000809614,0.00242007,0.739741,0.0878327,0.00211525,0.00316181,0.123648,1.52265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14311,7501.0,15533.0,15265,13,1,1453313375,5.57e-05,0.0395112,0.00048508,0.999359,3.81e-05,9.45e-05,0.517028,0.0426901,0.000247357,0.00137746,0.0772859,2.60749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
