,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
3049,136.0,2725.0,379,30,0,1453480157,0.000317292,0.00552822,0.00162958,0.998142,0.000408503,0.000435044,0.975052,0.0361681,0.000498282,0.00102599,0.123124,1.83262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,136.0,2725.0,379,30,3,1453472419,0.00212592,0.95029,0.000917369,0.250009,0.00117784,0.0318075,0.199878,0.0381767,0.0136326,0.0523791,0.317604,2.34307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,1685.0,7116.0,985,30,0,1453471733,0.00407015,0.0544697,0.0692307,0.830155,0.0226844,0.0161955,0.718368,0.26462,0.00976711,0.0156733,0.660811,4.09381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,552.0,5556.0,3415,30,0,1453280848,0.00291126,0.987425,0.0116226,0.00507724,0.00148373,0.231997,0.0467354,0.0121338,0.0550236,0.0458889,0.585466,3.37854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,691.0,11583.0,2778,30,2,1453207597,0.0035472,0.947432,0.00657113,0.0108065,0.00697861,0.639572,0.980901,0.12007,0.123956,0.0188022,0.554574,3.48432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,6001.0,777.0,1882,3,0,1453767108,0.00167265,0.971116,0.0762094,0.000619174,3.74e-05,0.949915,0.00328923,0.00114224,0.111375,0.0137556,0.574964,4.16401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,691.0,11583.0,2778,29,3,1453206232,0.00297379,0.0451601,0.136218,0.826688,0.00774034,0.169682,0.535067,0.0244359,0.0275429,0.0178189,0.5817,3.77278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,0.0,168.0,107,28,4,1453749275,0.00269882,0.0330859,0.209878,0.367363,0.0299339,0.0679967,0.0368045,0.0328876,0.00899133,0.0133028,0.46158,2.64545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,1685.0,7116.0,985,28,0,1453377568,0.00378781,0.0221936,0.0396156,0.96905,0.0142169,0.0138497,0.405381,0.157349,0.00645163,0.0588699,0.52503,3.12471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,2937.0,4738.0,2817,28,1,1453290614,0.00251953,0.0522109,0.00456112,0.899341,0.0176657,0.00398715,0.529231,0.202474,0.00414278,0.00954958,0.271131,2.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,7.0,8061.0,460,27,0,1453634479,6.78e-05,0.000562948,0.00244447,0.999877,5.2e-05,6.11e-05,0.0686486,0.0526951,9.82e-05,0.000735782,0.0750603,2.05543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,5761.0,24895.0,811,27,3,1453414855,0.000858943,0.00526677,0.00476014,0.996693,0.00203181,0.00108942,0.686019,0.205618,0.00185262,0.0236965,0.266666,2.77356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,691.0,11583.0,2778,27,0,1453225436,0.000604759,0.00603056,0.107614,0.977851,0.00094823,0.0132292,0.935286,0.102596,0.00181346,0.001765,0.213353,2.45568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,5761.0,24895.0,811,26,0,1453541610,0.0011602,0.0426719,0.0410143,0.786124,0.0187686,0.0145392,0.755134,0.185086,0.00239403,0.00881028,0.35737,2.44596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,3221.0,2724.0,537,26,0,1453535827,0.000611515,0.0016998,0.0102181,0.998287,0.00113751,0.00121988,0.182159,0.141801,0.00147313,0.00605311,0.246371,2.5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,5761.0,24895.0,811,25,0,1453626194,8.89e-05,0.00887801,0.00621124,0.999193,3.41e-05,0.000831194,0.464586,0.074206,0.000353486,0.00185165,0.140416,3.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,5761.0,24895.0,811,25,0,1453625028,0.000374775,0.00865219,0.0296079,0.995001,0.000164628,0.00382777,0.800085,0.167772,0.000779756,0.00265376,0.16141,4.74941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,1653.0,4774.0,591,25,0,1453571581,0.000394818,0.0014349,0.0294132,0.991148,0.00228481,0.00182997,0.874925,0.19977,0.000696871,0.00105101,0.160001,2.86701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,5761.0,24895.0,811,25,0,1453360024,0.000374723,0.00132972,0.00896056,0.99304,0.00487973,0.00167783,0.958048,0.0697776,0.00181899,0.00137363,0.170485,2.27152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,2165.0,542.0,1288,25,0,1453297176,0.00172981,0.0210708,0.0234375,0.96979,0.00371578,0.00615495,0.546427,0.149993,0.00199668,0.00459123,0.306442,3.18765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,3221.0,2724.0,537,24,4,1453437671,0.000541161,0.0218125,0.101935,0.850447,0.00213962,0.00915512,0.016347,0.0101307,0.0012178,0.0134519,0.336282,4.30704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,5761.0,24895.0,811,24,1,1453280418,0.000131017,0.00253151,0.00230097,0.995944,0.00231916,0.00094622,0.987569,0.065734,0.000691302,0.00276544,0.118072,2.40939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,552.0,5556.0,3415,23,4,1453483058,0.00704403,0.594291,0.163685,0.263532,0.00680622,0.144753,0.0610234,0.02804,0.0418362,0.0542854,1.16654,5.52284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
