,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
280,482.0,3789.0,945,61,3,1453845405,0.000564281,0.0104845,0.0202321,0.969501,0.00336686,0.00880097,0.477895,0.0564074,0.00140835,0.000481369,0.249793,2.03779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,398.0,3865.0,5193,60,3,1453797306,0.00144916,0.0386556,0.206781,0.853675,0.00299044,0.0575607,0.960034,0.360801,0.00533605,0.0106366,0.415019,3.02614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,448.0,1361.0,1245,59,1,1453765588,0.000745102,0.993738,0.00392915,0.00431792,9.58e-05,0.331683,0.0547402,0.00783584,0.0576939,0.00381946,0.391286,4.19191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,869.0,685.0,716,58,4,1453828801,0.00160879,0.943298,0.00151699,0.0886909,0.00390695,0.0109246,0.0820258,0.0201798,0.0102817,0.0256238,0.32498,2.58538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,457.0,1665.0,535,57,1,1453838538,0.000750404,0.0312597,0.038824,0.85336,0.0109693,0.0180676,0.144598,0.0908134,0.00425412,0.00982682,0.432966,5.92542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,295.0,2341.0,489,57,2,1453765287,0.00178295,0.845244,0.0526562,0.0697412,0.0038283,0.110348,0.107612,0.0305267,0.0195602,0.0700944,0.795986,4.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,8.0,0,56,0,1453883476,0.000413796,0.999201,0.00419204,0.000580953,9.84e-05,0.0191412,0.0382892,0.00514092,0.00744889,0.0363748,0.277374,2.47881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,396.0,1778.0,100,56,0,1453834982,0.00135272,0.921708,0.00267364,0.297529,0.00155338,0.0231256,0.226079,0.0281581,0.0133112,0.111472,0.400308,2.96433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,249.0,516.0,125,56,2,1453813651,0.000824776,0.0186183,0.0147695,0.987253,0.00253829,0.00791284,0.954964,0.268142,0.00276708,0.00142436,0.238141,3.12376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,68.0,2498.0,592,55,0,1453864676,6.86e-05,0.000565483,0.00189189,0.999703,0.000915877,0.000158034,0.999758,0.217011,0.000146331,0.000144564,0.0477734,1.25361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,193.0,357.0,100,54,5,1453864917,0.00178515,0.868321,0.0103385,0.187364,0.000397581,0.0274964,0.166219,0.0846884,0.0109613,0.0426548,0.390852,1.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,54.0,3262.0,3241,54,2,1453807023,0.00343311,0.0531007,0.0302483,0.945567,0.00549257,0.0472797,0.484581,0.162186,0.00909903,0.0327142,0.619271,3.69167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2008.0,1729.0,232,54,3,1453767065,0.000832733,0.650174,0.0144174,0.141689,0.00756384,0.132078,0.980138,0.148838,0.0216097,0.0274192,0.396271,2.84327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,258.0,1149.0,2787,53,2,1453849197,0.00170031,0.433833,0.00257839,0.861196,0.00152412,0.00663862,0.335721,0.0242908,0.00453773,0.00342511,0.307506,2.58161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,1145.0,1010.0,570,53,1,1453833481,0.00810702,0.31085,0.0159857,0.470105,0.0193289,0.0181873,0.202172,0.182318,0.00678984,0.0309838,0.494168,2.28978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,477.0,756.0,456,53,0,1453802337,0.00117712,0.96856,0.0218814,0.00955029,0.00295394,0.639276,0.650792,0.0590677,0.0747112,0.0210913,0.61316,4.12995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,540.0,795.0,921,52,4,1453820725,0.000278351,0.999852,8.04e-05,0.0012067,6.24e-05,0.108714,0.0318064,0.00123701,0.0497238,0.0192482,0.217555,4.71099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,744.0,6392.0,1054,51,2,1453880675,0.000661504,0.999165,0.000569608,0.00246908,6.5e-05,0.177445,0.0296061,0.00133579,0.0497468,0.00663564,0.25676,4.26129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,800.0,26.0,217,5,1,1453770539,0.000474077,0.922065,0.0216146,0.0173634,0.00101543,0.0775682,0.250607,0.0313743,0.0215112,0.0141913,0.429869,4.69714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,800.0,26.0,217,5,0,1453770522,0.00260907,0.672979,0.15557,0.00990824,0.00426106,0.385965,0.139835,0.0234582,0.0364288,0.0115488,0.779643,6.29779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,962.0,3134.0,284,48,1,1453819350,0.00012095,0.00306518,0.00860855,0.993348,0.00292301,0.00119626,0.977033,0.0667467,0.00043518,0.000781635,0.115227,2.09428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,112.0,473.0,371,47,1,1453807285,0.0049998,0.946007,0.00344539,0.129275,0.000183477,0.0715932,0.145081,0.0343486,0.0173283,0.0118581,0.446344,2.51596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1580.0,1988.0,2489,48,1,1453775990,0.000138059,0.0256986,0.00088128,0.999148,0.000238331,0.000767778,0.266641,0.0608151,0.000538765,0.00251363,0.148121,3.43513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2443.0,6280.0,2166,47,0,1453778365,0.000116675,0.0206214,0.00337882,0.992285,0.0005849,0.000471768,0.0675932,0.0146453,0.000483895,0.000846572,0.115835,2.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,163.0,325.0,984,45,0,1453868155,0.00215577,0.979229,0.00164626,0.0325155,0.00573342,0.145028,0.448777,0.0389166,0.0468674,0.0307583,0.430776,4.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,211.0,134.0,256,45,4,1453792354,0.000450981,0.998913,0.000513173,0.00750422,1.68e-05,0.0597395,0.0310266,0.00124051,0.0251408,0.00112184,0.292673,4.60654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,153.0,1958.0,443,44,1,1453825068,0.00018448,0.0043709,0.00478722,0.997356,0.00135933,0.000231801,0.700189,0.0860287,0.0004047,0.000822596,0.171557,2.68238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,173.0,2840.0,775,44,2,1453824866,0.000460607,0.0042317,0.00756274,0.99634,0.00154552,0.000962788,0.119005,0.146951,0.000766416,0.0568965,0.19579,2.04921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1103.0,866.0,2209,44,0,1453771584,0.00728867,0.800155,0.0191434,0.0957075,0.0834281,0.0929689,0.240705,0.0938853,0.0477444,0.141313,0.725866,2.71284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,516.0,1305.0,1007,43,3,1453885752,0.00669361,0.259803,0.00985247,0.474911,0.0548919,0.0136135,0.226088,0.119853,0.00882063,0.0441768,0.564268,1.88018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,3.0,0,43,1,1453851523,0.000177856,0.00363055,0.000452359,0.999372,0.000756977,4.74e-05,0.978555,0.0958918,0.000286128,0.000231737,0.0807911,1.54518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,516.0,1305.0,1007,43,2,1453806287,0.00987794,0.838184,0.0141436,0.0137282,0.0771246,0.84613,0.98626,0.140284,0.196914,0.216295,0.925966,3.54172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,982.0,1545.0,129,78,0,1453803184,0.000393829,0.945905,0.00809815,0.158898,0.000242174,0.052174,0.742407,0.0688695,0.00997345,0.00736024,0.390062,4.63627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,110.0,456.0,429,43,0,1453770248,0.00243902,0.823114,0.00844427,0.10328,0.00329537,0.189717,0.960936,0.164592,0.0684652,0.0442462,0.405411,2.97743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,354.0,361.0,175,43,1,1453767049,0.0150153,0.741588,0.0048085,0.0863839,0.164565,0.0875435,0.255603,0.0921322,0.038693,0.122104,0.747021,2.25887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,602.0,187.0,28,40,5,1453813243,0.000167155,0.0498414,0.00175789,0.993154,0.000170082,0.00116152,0.791882,0.0491423,0.000456118,0.00256577,0.118871,2.25998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,493.0,978.0,903,39,2,1453884546,0.00237173,0.990494,0.0125571,0.00446976,0.000834751,0.217482,0.0873038,0.00845327,0.0342037,0.00695328,0.625999,3.99697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,780.0,740.0,118,38,1,1453743293,0.00501764,0.0601869,0.0402134,0.590382,0.214706,0.0295816,0.637288,0.117066,0.0138232,0.0730562,0.758498,2.54744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,1,37,0,1453842712,0.000158213,0.00161714,0.00703804,0.997941,0.00182718,0.0006039,0.0995996,0.0739792,0.000379963,0.00158197,0.192986,3.91808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,125.0,3175.0,707,37,1,1453829044,0.000828878,0.00306456,0.0287258,0.989667,0.0171196,0.00234482,0.652865,0.125727,0.00140847,0.00432561,0.224712,2.3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,726.0,645.0,2029,36,2,1453804016,0.00156546,0.207442,0.00312423,0.761293,0.00907809,0.00416819,0.0722023,0.0455214,0.00311335,0.00975007,0.283694,1.92428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,495.0,1376.0,672,36,3,1453790739,0.00266632,0.0174286,0.00787392,0.980163,0.0191393,0.0037122,0.313342,0.114467,0.00378325,0.057659,0.511374,2.8843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,494.0,305.0,205,35,0,1453868495,0.00168249,0.0654082,0.048895,0.943038,0.000300221,0.0106392,0.0776253,0.08367,0.00258248,0.00687405,0.375092,3.48352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
